,tweet_id,user_id,created_at,tweet,username,name,location,clean_text
3119,1503825846087335938,1430495136904060929,2022-03-15T20:09:56.000Z,"@bt_uk 2/2 You can present it as an advantage or something that some customers want to know how to get.

But I for one see it as a disadvantage.",AwokeRoseArisen,Mya-Rose is a woman. Not a broken device.,England,present advantage customers want know get disadvantage
3120,1503825694920523785,1430495136904060929,2022-03-15T20:09:20.000Z,"@bt_uk 1/2 Thank you, but that doesn't address the fact that, when my internet went down, I couldn't make landline calls either. That is not a desirable situation. 

I assume that I can no longer make landline calls during a power cut either. Again, not a desirable situation.",AwokeRoseArisen,Mya-Rose is a woman. Not a broken device.,England,thank you address fact that internet went down landline calls either desirable situation assume longer landline calls power cut either again desirable situation
3122,1503825358067544070,1322285051548176392,2022-03-15T20:07:59.000Z,"@VodafoneUK @hrw @bt_uk @EE @O2 @Verizon @TelekomSK @TMobilePolska @vodafonebuzz No war is too bad to make marketing.. Ahmed Essam CEO, vodafone UK..",Kandu_T,John McClane,United Kingdom,war bad marketing ahmed essam ceo vodafone uk
3123,1503824533421178888,362774897,2022-03-15T20:04:43.000Z,"@bt_uk Yes please, can I private message you or email",rhys_RIS,Rhys John Bernardo,Aberdare south Wales ,yes please private message email
3124,1503817279703855120,329101507,2022-03-15T19:35:53.000Z,@bt_uk Residential,revpaulwood,Paul Wood (he/him/his),"London, England",residential
3125,1503814341769977858,1430495136904060929,2022-03-15T19:24:13.000Z,"@bt_uk That doesn't fix the problem that, when the internet goes down, I can't make landline calls. That was your decision, not mine.",AwokeRoseArisen,Mya-Rose is a woman. Not a broken device.,England,fix problem that internet goes down landline calls decision mine
3126,1503811725681909763,117472832,2022-03-15T19:13:49.000Z,"@bt_uk Thank you, will do!",thealisonpage,Alison Page,"Tring, England",thank you do
3128,1503805468225019913,1301491143792832513,2022-03-15T18:48:57.000Z,"@bt_uk It seems they've been sorted now, 20+ hrs ahead of schedule. Thanks for your help.",gimme_shelter20,A storm is threatening 🌸 🩸,UK,sorted now hrs ahead schedule thanks help
3129,1503804907954094080,329101507,2022-03-15T18:46:44.000Z,@bt_uk well this is great - of course you can’t you can’t contact me on THAT phone number because that’s the number nobody has been able to contact me on since we moved our contact with you - and the substance of my complaint!! https://t.co/IpVzxhuq4k,revpaulwood,Paul Wood (he/him/his),"London, England",great course contact phone number number able contact moved contact substance complaint
3130,1503800166150721537,104909262,2022-03-15T18:27:53.000Z,"@bt_uk Thanks Claire, I’ve now sent a DM",Liam_Giddens,Liam Giddens,england,thanks claire sent dm
3131,1503795442978537472,293979936,2022-03-15T18:09:07.000Z,"@JamieSChampness @bt_uk @Equifax Hi Jamie, That does seem strange indeed. The data that's provided is owned by BT, however we can dispute this for you. Can you send me an email directly to uksocialsupport@experian.com along with your name, DOB and address along with some further information about this.",Experian_UK,Experian_UK #StaySafe,UK,hi jamie strange indeed data provided owned bt dispute you send email directly uksocialsupport name dob address information this
3132,1503795010608803841,104909262,2022-03-15T18:07:24.000Z,@BTCare @bt_uk Just spoken with Joe from your Accrington branch and wanted to let you know how great he was! Very helpful and insightful. Made the process of upgrading very straight forward and hassle free. Please pass on my appreciation and acknowledge his great work👍🏻,Liam_Giddens,Liam Giddens,england,spoken joe accrington branch wanted let know great was helpful insightful process upgrading straight forward hassle free pass appreciation acknowledge great work
3133,1503793542518513672,769134102796697600,2022-03-15T18:01:34.000Z,"What do we mean when we say @bt_uk and @EE are more than a logo on a jersey?

This is my colleague Garry, based in Warrington. His teenagers are both keen #FIFA22 gamers. They use #HopeUnited to share digital skills and talk about how to call out online hate with their friends 💜 https://t.co/DMKXr8Ao3W",MarcAllera,Marc Allera,"London, England",mean logo jersey colleague garry based warrington teenagers keen fifa gamers use hopeunited share digital skills talk online hate friends
3134,1503793273562963972,29666643,2022-03-15T18:00:30.000Z,@bt_uk Is it due to go up? Also how do you change names on an account?,lisa01403,Lisa Bailey,"Horsham, West Sussex ",up change names account
3135,1503792013099126784,29666643,2022-03-15T17:55:29.000Z,"@bt_uk good evening. This online leaflet is july 2021, are these prices still the same or do you have new prices? https://t.co/DejJgq2VSy",lisa01403,Lisa Bailey,"Horsham, West Sussex ",good evening online leaflet july prices new prices
3136,1503791211567538183,1304385139288481792,2022-03-15T17:52:18.000Z,"@Experian_UK @bt_uk @Equifax Thank you. However, this seems to be an infinite loop - the updates are incorrect (this is the 3rd time). Equifax has been updated correctly!",JamieSChampness,Jamie Champness,"Bristol, England",thank you however infinite loop updates incorrect this rd time equifax updated correctly
3137,1503789583632322572,905903569,2022-03-15T17:45:50.000Z,@catrinms @bt_uk hapus dyrfa x,CatrinTynbraich,Catrin Jones Johnson🏴󠁧󠁢󠁷󠁬󠁳󠁿,Dinas Mawddwy,hapus dyrfa x
3138,1503789345844908033,117472832,2022-03-15T17:44:53.000Z,"Yet another fine example of the poor service provided by @BritishTelecom @bt_uk Calls not followed up, complaints closed when they're not. Yet they continue to put up their prices even when we're under contract... #PoorService #Complaint #Broadband",thealisonpage,Alison Page,"Tring, England",fine example poor service provided calls followed up complaints closed not continue prices contract poorservice complaint broadband
3139,1503787358705041415,19438405,2022-03-15T17:36:59.000Z,@CatrinTynbraich @bt_uk Tra bod fi’n aros am y person iawn mi ges i rhywun yn trio gwerthu cytundeb mobeil rhatach i fi!,catrinms,CATRIN M S DAVIES,Cymru ,tra bod fin aros person iawn mi ges rhywun yn trio gwerthu cytundeb mobeil rhatach fi
3140,1503785515652468738,2340414133,2022-03-15T17:29:40.000Z,"@bt_uk Hi Dee, I've spent 2 years and the last two hours trying to sort this out. I've begged and pleaded, been promised and assured and nothing has solved my problems with your broadband. Are you telling me I shouldn't have bothered calling and just put up a tweet two years ago?",GABcomedy,G&B Comedy,"Arch One, E16 4BJ",hi dee spent years hours trying sort out begged pleaded promised assured solved problems broadband telling bothered calling tweet years ago
3142,1503783259230154753,293979936,2022-03-15T17:20:42.000Z,"@JamieSChampness @bt_uk @Equifax Hi Jamie, When lenders send us updates, they typically will send updates every 4-6 weeks. Looking at things right now, BT should be due to send an update in the next week or so.",Experian_UK,Experian_UK #StaySafe,UK,hi jamie lenders send updates typically send updates weeks looking things right now bt send update week so
3143,1503782290404614147,1304385139288481792,2022-03-15T17:16:51.000Z,@bt_uk &amp; @Experian_UK I’ve raised multiple disputes as there is an error on my file only for it to go around in circles.  BT have updated my @Equifax file correctly - why the hold up with Experian? Causing huge issues with my credit status! Shocking CX as no-one will help me!,JamieSChampness,Jamie Champness,"Bristol, England",raised multiple disputes error file circles bt updated file correctly hold experian causing huge issues credit status shocking cx noone help me
3146,1503779734471286789,2340414133,2022-03-15T17:06:42.000Z,"@bt_uk You had nearly 2 years to fix it and didn't. Are you suggesting two years and one month is the right time and I am being unreasonable? If that's the case, colour me embarrassed. Imagine missing out on your excellent service by weeks.
#btcustomerservice #btbroadband",GABcomedy,G&B Comedy,"Arch One, E16 4BJ",nearly years fix not suggesting years month right time unreasonable case colour embarrassed imagine missing excellent service weeks btcustomerservice btbroadband
3147,1503779158694010882,2340414133,2022-03-15T17:04:24.000Z,"@bt_uk has just said the most hilarious thing, ""You cannot compare our service with more reliable services.""  I think you can. It's why me and god knows how many other people leave.
#BTbroadband #BT #BTcustomerservice #BTshoddyservice",GABcomedy,G&B Comedy,"Arch One, E16 4BJ",said hilarious thing you compare service reliable services think can god knows people leave btbroadband bt btcustomerservice btshoddyservice
3148,1503778599757033472,2855177782,2022-03-15T17:02:11.000Z,"@hrw @bt_uk @EE @O2 @VodafoneUK @Verizon @TelekomSK @TMobilePolska @vodafonebuzz We know the world has gone mad a chicken takes care of a puppy while we drop bombs on children in Yemen as millions have perished. In Gaza, they celebrate Christmas with a rocket display from Israel killing children and mothers  while EU UN NATO turns the other cheek https://t.co/vgE3h2J78P",rafiq40973073,mohammed palestine,peace world ,know world gone mad chicken takes care puppy drop bombs children yemen millions perished gaza celebrate christmas rocket display israel killing children mothers eu un nato turns cheek
3149,1503778530601148420,905903569,2022-03-15T17:01:55.000Z,@catrinms @bt_uk da iawn. fuesi yn disgwl dros wythnos i gael dim sens pam cwympodd cangen ar draws ffon rheini fy nghyfraith... er boni wedi trio egluro bod nhw angen y lein gan eu bod yn 86 a 76 A DIM MOBEIL !! Siarad efo'r wal oedd hi!,CatrinTynbraich,Catrin Jones Johnson🏴󠁧󠁢󠁷󠁬󠁳󠁿,Dinas Mawddwy,da iawn fuesi yn disgwl dros wythnos gael dim sens pam cwympodd cangen ar draws ffon rheini fy nghyfraith er boni wedi trio egluro bod nhw angen lein gan eu bod yn dim mobeil siarad efor wal oedd hi
3150,1503777819452653572,2340414133,2022-03-15T16:59:05.000Z,"I am well into hour two of holding on, listening to naff music, trying to cancel my @bt_uk  account, which cannot provide reliable broadband. They want to change me over £200 and are doing their best to make it impossible to cancel.
#BTbroadband #BTcustomerservice #btbadservice",GABcomedy,G&B Comedy,"Arch One, E16 4BJ",hour holding on listening naff music trying cancel account provide reliable broadband want change best impossible cancel btbroadband btcustomerservice btbadservice
3154,1503770021444608007,19438405,2022-03-15T16:28:06.000Z,@CatrinTynbraich @bt_uk Yn y diwedd ges i drwodd a chael ateb call. Sef anfon peiriannydd allan i ddatrys problem gyda’r we!,catrinms,CATRIN M S DAVIES,Cymru ,yn diwedd ges drwodd chael ateb call sef anfon peiriannydd allan ddatrys problem gydar we
3155,1503768626633093124,18924867,2022-03-15T16:22:33.000Z,@bt_uk Thank you. When I placed the order I remember ticking the box to keep current number.,TomChap,Tom Chapman 💙🇪🇺🇺🇦💛,"Bath, UK",thank you placed order remember ticking box current number
3156,1503768445346885634,905903569,2022-03-15T16:21:50.000Z,@catrinms @bt_uk gesi drafferth chydig yn nol.. ydi hwnyn wahanol i be syddd gennati? 0800 6783085,CatrinTynbraich,Catrin Jones Johnson🏴󠁧󠁢󠁷󠁬󠁳󠁿,Dinas Mawddwy,gesi drafferth chydig yn nol ydi hwnyn wahanol syddd gennati
3157,1503768139921870848,1301491143792832513,2022-03-15T16:20:37.000Z,@bt_uk Thanks but not divulging on DM as I'm anon on here.,gimme_shelter20,A storm is threatening 🌸 🩸,UK,thanks divulging dm anon here
3158,1503768001484578817,19438405,2022-03-15T16:20:04.000Z,Had forgotten how irritating and useless @bt_uk can be …on hold for 14 minutes so far.,catrinms,CATRIN M S DAVIES,Cymru ,forgotten irritating useless on hold minutes far
3159,1503767717316378630,1301491143792832513,2022-03-15T16:18:57.000Z,@bt_uk Are there problems in parts of TR20 or not? Yes or no?,gimme_shelter20,A storm is threatening 🌸 🩸,UK,problems parts tr not yes no
3160,1503765953246552065,2645120448,2022-03-15T16:11:56.000Z,@crowbar1888 @bt_uk @OpenreachHelp Lol I’d kill for that speed - best we can do is 3mbps - when @openreach actually decide to put our line back up - 7 days and counting …….,Hoodibo1,Christina Hood,"South West, England",lol kill speed best mbps actually decide line days counting
